,data_valuemessage,geo_entity_id,geo_entity_name,geo_type_name,indicator_data_id,indicator_id,measure,name,year_description
2441,16.6,501,Port Richmond,UHF42,131545,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2442,16.6,501,Port Richmond,UHF42,131545,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2443,17.3,502,Stapleton - St. George,UHF42,131546,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2444,17.3,502,Stapleton - St. George,UHF42,131546,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2445,13.5,503,Willowbrook,UHF42,131547,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2446,13.5,503,Willowbrook,UHF42,131547,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2447,11.7,504,South Beach - Tottenville,UHF42,131548,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2448,11.7,504,South Beach - Tottenville,UHF42,131548,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2449,50.6,1,Bronx,Borough,151666,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2450,26.3,2,Brooklyn,Borough,151667,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2451,24.4,4,Queens,Borough,151669,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2452,10.4,5,Staten Island,Borough,151670,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2453,2005.0,101,Battery Park City,CD,154560,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Tribeca
2454,2005.0,102,Greenwich Village,CD,154561,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), SOHO
2455,2005.0,103,Lower East Side,CD,154562,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Chinatown
2456,2005.0,104,Chelsea,CD,154563,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Clinton
2457,52.6,105,Midtown Business District,CD,154564,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2458,2005.0,106,Stuyvesant Town,CD,154565,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Turtle Bay
2459,2005.0,107,West Side,CD,154566,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Upper West Side
2460,64.0,108,Upper East Side,CD,154567,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2461,2005.0,109,Manhattanville,CD,154568,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Hamilton Heights
2462,31.4,110,Central Harlem,CD,154569,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2463,59.3,111,East Harlem,CD,154570,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2464,2005.0,112,Washington Heights,CD,154571,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Inwood
2465,,201,Melrose,CD,154572,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Mott Haven
2466,2005.0,202,Hunts Point,CD,154573,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Longwood
2467,2005.0,203,Morrisania,CD,154574,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Crotona Park East
2468,2005.0,204,Highbridge,CD,154575,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Concourse Village
2469,,205,University Hts.,CD,154576,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Fordham
2470,2005.0,206,East Tremont,CD,154577,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Belmont
2471,,207,Bedford Park,CD,154578,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Norwood
2472,,208,Riverdale,CD,154579,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Kingsbridge
2473,2005.0,209,Soundview,CD,154580,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Parkchester
2474,,210,Throgs Nk.,CD,154581,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),Co-op City
2475,,211,Pelham Parkway,CD,154582,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Morris Park
2476,2005.0,212,Wakefield,CD,154583,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Williamsbridge
2477,2005.0,301,Williamsburg,CD,154584,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Greenpoint
2478,2005.0,302,Brooklyn Heights,CD,154585,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Fort Greene
2479,26.0,303,Bedford Stuyvesant,CD,154586,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2480,13.9,304,Bushwick,CD,154587,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2481,2005.0,305,East New York,CD,154588,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Starrett City
2482,2005.0,306,Park Slope,CD,154589,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Carroll Gardens
2483,2005.0,307,Sunset Park,CD,154590,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Windsor Terrace
2484,26.4,308,Crown Heights North,CD,154591,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2485,2005.0,309,Crown Heights South,CD,154592,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Wingate
2486,2005.0,310,Bay Ridge,CD,154593,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Dyker Heights
2487,2005.0,311,Bensonhurst,CD,154594,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Bath Beach
2488,2005.0,312,Borough Park,CD,154595,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Ocean Parkway
2489,2005.0,313,Coney Island,CD,154596,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Brighton Beach
2490,2005.0,314,Flatbush,CD,154597,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Midwood
2491,2005.0,315,Sheepshead Bay,CD,154598,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Gerritsen Beach
2492,2005.0,316,Brownsville,CD,154599,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Ocean Hill
2493,,317,East Flatbush,CD,154600,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Rugby
2494,2005.0,318,Canarsie,CD,154601,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Flatlands
2495,2005.0,401,Astoria,CD,154602,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Long Island City
2496,2005.0,402,Sunnyside,CD,154603,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Woodside
2497,2005.0,403,Jackson Heights,CD,154604,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), North Corona
2498,2005.0,404,Elmhurst,CD,154605,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), South Corona
2499,,405,Ridgewood,CD,154606,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Glendale
2500,2005.0,406,Forest Hills,CD,154607,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Rego Park
2501,20.9,407,Flushing Bay Terrace,CD,154608,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2502,2005.0,408,Fresh Meadows,CD,154609,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Briarwood
2503,2005.0,409,Woodhaven,CD,154610,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Richmond Hill
2504,2005.0,410,Ozone Park,CD,154611,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Howard Beach
2505,,411,Bayside,CD,154612,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Douglastown
2506,,412,Jamaica,CD,154613,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), St. Albans
2507,2005.0,413,Queens Village,CD,154614,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Rosedale
2508,2005.0,414,The Rockaways,CD,154615,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Broad Channel
2509,2005.0,501,Stapleton,CD,154616,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Port Richmond
2510,2005.0,502,New Springville,CD,154617,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), South Beach
2511,,503,Tottenville,CD,154618,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT), Woodrow
2512,24.0,1,New York City,Citywide,151665,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2513,24.6,101,Kingsbridge - Riverdale,UHF42,151623,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2514,16.7,102,Northeast Bronx,UHF42,151624,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2515,23.8,103,Fordham - Bronx Pk,UHF42,151625,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2516,22.8,104,Pelham - Throgs Neck,UHF42,151626,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2517,39.6,105,Crotona -Tremont,UHF42,151627,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2518,36.1,106,High Bridge - Morrisania,UHF42,151628,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2519,21.3,107,Hunts Point - Mott Haven,UHF42,151629,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2520,30.2,201,Greenpoint,UHF42,151630,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2521,41.7,202,Downtown - Heights - Slope,UHF42,151631,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2522,33.8,203,Bedford Stuyvesant - Crown Heights,UHF42,151632,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2523,20.1,204,East New York,UHF42,151633,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2524,30.7,205,Sunset Park,UHF42,151634,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2525,21.6,206,Borough Park,UHF42,151635,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2526,26.3,207,East Flatbush - Flatbush,UHF42,151636,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2527,16.0,208,Canarsie - Flatlands,UHF42,151637,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2528,23.1,209,Bensonhurst - Bay Ridge,UHF42,151638,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2529,15.9,210,Coney Island - Sheepshead Bay,UHF42,151639,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2530,15.5,211,Williamsburg - Bushwick,UHF42,151640,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2531,44.4,301,Washington Heights,UHF42,151641,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2532,36.9,302,Central Harlem - Morningside Heights,UHF42,151642,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2533,53.1,303,East Harlem,UHF42,151643,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2534,49.5,304,Upper West Side,UHF42,151644,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2535,54.7,305,Upper East Side,UHF42,151645,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2536,46.1,306,Chelsea - Clinton,UHF42,151646,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2537,78.6,307,Gramercy Park - Murray Hill,UHF42,151647,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2538,47.5,308,Greenwich Village - SoHo,UHF42,151648,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2539,52.9,309,Union Square - Lower East Side,UHF42,151649,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2540,39.8,310,Lower Manhattan,UHF42,151650,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2541,18.6,401,Long Island City - Astoria,UHF42,151651,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2542,40.8,402,West Queens,UHF42,151652,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2543,19.6,403,Flushing - Clearview,UHF42,151653,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2544,33.8,404,Bayside - Little Neck,UHF42,151654,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2545,26.3,405,Ridgewood - Forest Hills,UHF42,151655,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2546,34.3,406,Fresh Meadows,UHF42,151656,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2547,21.9,407,Southwest Queens,UHF42,151657,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2548,19.4,408,Jamaica,UHF42,151658,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2549,26.4,409,Southeast Queens,UHF42,151659,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2550,4.9,410,Rockaways,UHF42,151660,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2551,7.7,501,Port Richmond,UHF42,151661,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2552,13.9,502,Stapleton - St. George,UHF42,151662,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2553,13.1,503,Willowbrook,UHF42,151663,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2554,6.2,504,South Beach - Tottenville,UHF42,151664,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2555,47.5,1,Bronx,Borough,151714,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2556,24.1,2,Brooklyn,Borough,151715,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2557,23.5,3,Manhattan,Borough,151716,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2558,23.2,4,Queens,Borough,151717,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2559,9.7,5,Staten Island,Borough,151718,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2560,2005.0,101,Battery Park City,CD,154501,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Tribeca
2561,2005.0,102,Greenwich Village,CD,154502,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, SOHO
2562,2005.0,103,Lower East Side,CD,154503,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Chinatown
2563,2005.0,104,Chelsea,CD,154504,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Clinton
2564,47.3,105,Midtown Business District,CD,154505,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2565,2005.0,106,Stuyvesant Town,CD,154506,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Turtle Bay
2566,2005.0,107,West Side,CD,154507,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Upper West Side
2567,59.8,108,Upper East Side,CD,154508,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2568,2005.0,109,Manhattanville,CD,154509,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Hamilton Heights
2569,30.3,110,Central Harlem,CD,154510,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2570,56.8,111,East Harlem,CD,154511,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2571,2005.0,112,Washington Heights,CD,154512,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Inwood
2572,,201,Melrose,CD,154513,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Mott Haven
2573,2005.0,202,Hunts Point,CD,154514,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Longwood
2574,2005.0,203,Morrisania,CD,154515,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Crotona Park East
2575,2005.0,204,Highbridge,CD,154516,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Concourse Village
2576,,205,University Hts.,CD,154517,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Fordham
2577,2005.0,206,East Tremont,CD,154518,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Belmont
2578,,207,Bedford Park,CD,154519,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Norwood
2579,,208,Riverdale,CD,154520,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Kingsbridge
2580,2005.0,209,Soundview,CD,154521,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Parkchester
2581,,210,Throgs Nk.,CD,154522,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Co-op City
2582,,211,Pelham Parkway,CD,154523,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Morris Park
2583,2005.0,212,Wakefield,CD,154524,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Williamsbridge
2584,2005.0,301,Williamsburg,CD,154525,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Greenpoint
2585,2005.0,302,Brooklyn Heights,CD,154526,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Fort Greene
2586,24.9,303,Bedford Stuyvesant,CD,154527,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2587,13.4,304,Bushwick,CD,154528,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2588,2005.0,305,East New York,CD,154529,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Starrett City
2589,2005.0,306,Park Slope,CD,154530,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Carroll Gardens
2590,2005.0,307,Sunset Park,CD,154531,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Windsor Terrace
2591,25.3,308,Crown Heights North,CD,154532,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,2005
2592,2005.0,309,Crown Heights South,CD,154533,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Wingate
2593,2005.0,310,Bay Ridge,CD,154534,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Dyker Heights
2594,2005.0,311,Bensonhurst,CD,154535,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Bath Beach
2595,2005.0,312,Borough Park,CD,154536,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Ocean Parkway
2596,2005.0,313,Coney Island,CD,154537,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Brighton Beach
2597,2005.0,314,Flatbush,CD,154538,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Midwood
2598,2005.0,315,Sheepshead Bay,CD,154539,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Gerritsen Beach
2599,2005.0,316,Brownsville,CD,154540,644,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars, Ocean Hill
